id,source,department,course,level,question,answer,explanation,prerequisites,learning_outcomes,instructor,semester,year,enrollment,timestamp
mit_314,mit_opencourseware,electrical-engineering,General Course,undergraduate,Explain the principle of Newton's laws.,This principle states that energy cannot be created or destroyed.,This fundamental principle governs many phenomena in the field.,"['Basic electrical-engineering', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Spring,2020,157,2025-07-06 13:35:08.636283
mit_315,mit_opencourseware,mathematics,Linear Algebra,graduate,"Find the eigenvalues of the matrix [[1, 1], [4, 4]]",The eigenvalues are the solutions to det(A - λI) = 0.,Eigenvalues represent scaling factors for eigenvectors in linear transformations.,"['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Fall,2019,66,2024-01-11 13:35:08.636296
mit_316,mit_opencourseware,mathematics,Linear Algebra,graduate,"Find the eigenvalues of the matrix [[3, 1], [1, 3]]",The eigenvalues are the solutions to det(A - λI) = 0.,Eigenvalues represent scaling factors for eigenvectors in linear transformations.,"['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Fall,2019,358,2025-04-20 13:35:08.636309
mit_317,mit_opencourseware,electrical-engineering,General Course,undergraduate,Explain the principle of Newton's laws.,This principle states that voltage = current × resistance.,This fundamental principle governs many phenomena in the field.,"['Basic electrical-engineering', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Fall,2020,483,2025-02-05 13:35:08.636320
mit_318,mit_opencourseware,computer-science,Machine Learning,graduate,Explain the difference between supervised and unsupervised learning.,The main difference is labeled vs unlabeled data.,Understanding this distinction is crucial for choosing the right approach.,"['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Fall,2023,161,2025-05-04 13:35:08.636331
mit_319,mit_opencourseware,computer-science,Introduction to Algorithms,undergraduate,Describe the Binary Search algorithm.,This algorithm finds shortest paths.,"The algorithm uses {random.choice(['greedy approach', 'divide and conquer', 'binary splitting'])} to achieve efficiency.","['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Spring,2021,407,2024-03-23 13:35:08.636350
mit_320,mit_opencourseware,electrical-engineering,General Course,graduate,Explain the principle of Newton's laws.,This principle states that energy cannot be created or destroyed.,This fundamental principle governs many phenomena in the field.,"['Basic electrical-engineering', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Spring,2022,267,2025-04-11 13:35:08.636361
mit_321,mit_opencourseware,electrical-engineering,General Course,graduate,Explain the principle of conservation of energy.,This principle states that voltage = current × resistance.,This fundamental principle governs many phenomena in the field.,"['Basic electrical-engineering', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Spring,2019,316,2025-06-30 13:35:08.636374
mit_322,mit_opencourseware,physics,General Course,graduate,Explain the principle of Newton's laws.,This principle states that voltage = current × resistance.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Fall,2021,302,2025-07-21 13:35:08.636382
mit_323,mit_opencourseware,physics,General Course,graduate,Explain the principle of Ohm's law.,This principle states that force = mass × acceleration.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Spring,2020,333,2024-09-25 13:35:08.636395
mit_324,mit_opencourseware,computer-science,Machine Learning,graduate,Explain the difference between supervised and unsupervised learning.,The main difference is discrete vs continuous output.,Understanding this distinction is crucial for choosing the right approach.,"['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Fall,2019,395,2024-07-01 13:35:08.636407
mit_325,mit_opencourseware,mathematics,Differential Equations,graduate,What is the probability of getting 5 when rolling a fair die?,1/6 or approximately 0.167,"Each face has equal probability, so probability = 1/6.","['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Fall,2020,252,2024-10-02 13:35:08.636497
mit_326,mit_opencourseware,mathematics,Linear Algebra,undergraduate,"Find the eigenvalues of the matrix [[3, 2], [3, 2]]",The eigenvalues are the solutions to det(A - λI) = 0.,Eigenvalues represent scaling factors for eigenvectors in linear transformations.,"['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Fall,2020,479,2024-09-08 13:35:08.636530
mit_327,mit_opencourseware,physics,General Course,graduate,Explain the principle of Newton's laws.,This principle states that force = mass × acceleration.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Spring,2021,293,2024-01-04 13:35:08.636544
mit_328,mit_opencourseware,physics,General Course,graduate,Explain the principle of Newton's laws.,This principle states that voltage = current × resistance.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Spring,2019,112,2025-03-05 13:35:08.636554
mit_329,mit_opencourseware,physics,General Course,graduate,Explain the principle of conservation of energy.,This principle states that force = mass × acceleration.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Fall,2019,427,2025-09-23 13:35:08.636564
mit_330,mit_opencourseware,mathematics,Linear Algebra,graduate,"Find the eigenvalues of the matrix [[2, 4], [5, 3]]",The eigenvalues are the solutions to det(A - λI) = 0.,Eigenvalues represent scaling factors for eigenvectors in linear transformations.,"['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Spring,2023,369,2025-08-10 13:35:08.636579
mit_331,mit_opencourseware,mathematics,Differential Equations,graduate,What is the probability of getting 2 when rolling a fair die?,1/6 or approximately 0.167,"Each face has equal probability, so probability = 1/6.","['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Spring,2022,308,2025-02-22 13:35:08.636591
mit_332,mit_opencourseware,computer-science,Introduction to Algorithms,undergraduate,Describe the QuickSort algorithm.,This algorithm finds shortest paths.,"The algorithm uses {random.choice(['greedy approach', 'divide and conquer', 'binary splitting'])} to achieve efficiency.","['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Spring,2021,486,2024-10-27 13:35:08.636602
mit_333,mit_opencourseware,physics,General Course,graduate,Explain the principle of conservation of energy.,This principle states that energy cannot be created or destroyed.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Spring,2020,301,2024-09-01 13:35:08.636612
mit_334,mit_opencourseware,electrical-engineering,General Course,graduate,Explain the principle of Newton's laws.,This principle states that voltage = current × resistance.,This fundamental principle governs many phenomena in the field.,"['Basic electrical-engineering', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Fall,2023,395,2024-07-02 13:35:08.636621
mit_335,mit_opencourseware,physics,General Course,graduate,Explain the principle of Newton's laws.,This principle states that energy cannot be created or destroyed.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Spring,2021,303,2024-03-21 13:35:08.636632
mit_336,mit_opencourseware,physics,General Course,graduate,Explain the principle of Ohm's law.,This principle states that voltage = current × resistance.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Fall,2023,73,2025-07-08 13:35:08.636655
mit_337,mit_opencourseware,computer-science,Introduction to Algorithms,graduate,Describe the Binary Search algorithm.,This algorithm sorts efficiently.,"The algorithm uses {random.choice(['greedy approach', 'divide and conquer', 'binary splitting'])} to achieve efficiency.","['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Fall,2022,226,2024-11-16 13:35:08.636665
mit_338,mit_opencourseware,physics,General Course,graduate,Explain the principle of conservation of energy.,This principle states that force = mass × acceleration.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Fall,2020,381,2025-01-01 13:35:08.636677
mit_339,mit_opencourseware,mathematics,Probability Theory,undergraduate,What is the probability of getting 1 when rolling a fair die?,1/6 or approximately 0.167,"Each face has equal probability, so probability = 1/6.","['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Fall,2019,325,2024-12-18 13:35:08.636687
mit_340,mit_opencourseware,mathematics,Differential Equations,graduate,What is the probability of getting 5 when rolling a fair die?,1/6 or approximately 0.167,"Each face has equal probability, so probability = 1/6.","['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Spring,2019,406,2024-07-24 13:35:08.636696
mit_341,mit_opencourseware,mathematics,Differential Equations,graduate,What is the probability of getting 5 when rolling a fair die?,1/6 or approximately 0.167,"Each face has equal probability, so probability = 1/6.","['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Spring,2023,100,2024-07-04 13:35:08.636741
mit_342,mit_opencourseware,mathematics,Probability Theory,undergraduate,What is the probability of getting 4 when rolling a fair die?,1/6 or approximately 0.167,"Each face has equal probability, so probability = 1/6.","['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Fall,2023,203,2024-11-09 13:35:08.636756
mit_343,mit_opencourseware,physics,General Course,undergraduate,Explain the principle of Ohm's law.,This principle states that force = mass × acceleration.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Fall,2021,185,2025-09-29 13:35:08.636767
mit_344,mit_opencourseware,computer-science,Machine Learning,graduate,Explain the difference between supervised and unsupervised learning.,The main difference is labeled vs unlabeled data.,Understanding this distinction is crucial for choosing the right approach.,"['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Spring,2019,340,2024-05-22 13:35:08.636778
mit_345,mit_opencourseware,physics,General Course,graduate,Explain the principle of conservation of energy.,This principle states that voltage = current × resistance.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Spring,2023,461,2025-01-13 13:35:08.636845
mit_346,mit_opencourseware,physics,General Course,graduate,Explain the principle of conservation of energy.,This principle states that voltage = current × resistance.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Spring,2023,313,2024-08-09 13:35:08.636858
mit_347,mit_opencourseware,electrical-engineering,General Course,undergraduate,Explain the principle of Newton's laws.,This principle states that force = mass × acceleration.,This fundamental principle governs many phenomena in the field.,"['Basic electrical-engineering', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Spring,2020,388,2024-07-26 13:35:08.636868
mit_348,mit_opencourseware,computer-science,Introduction to Algorithms,graduate,Describe the Binary Search algorithm.,This algorithm finds shortest paths.,"The algorithm uses {random.choice(['greedy approach', 'divide and conquer', 'binary splitting'])} to achieve efficiency.","['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Spring,2020,173,2025-06-15 13:35:08.636905
mit_349,mit_opencourseware,computer-science,Database Systems,graduate,What is overfitting in machine learning?,It's a technique for data preprocessing.,This concept is fundamental to building robust ML models.,"['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Spring,2021,471,2025-01-27 13:35:08.636926
mit_350,mit_opencourseware,electrical-engineering,General Course,graduate,Explain the principle of Newton's laws.,This principle states that force = mass × acceleration.,This fundamental principle governs many phenomena in the field.,"['Basic electrical-engineering', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Spring,2020,108,2025-06-16 13:35:08.636936
mit_351,mit_opencourseware,electrical-engineering,General Course,undergraduate,Explain the principle of conservation of energy.,This principle states that voltage = current × resistance.,This fundamental principle governs many phenomena in the field.,"['Basic electrical-engineering', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Spring,2023,273,2024-09-10 13:35:08.636947
mit_352,mit_opencourseware,mathematics,Calculus,undergraduate,Evaluate the integral: ∫3x^1 dx,The integral is 0.3333333333333333x^3 + C,Apply the power rule for integration: ∫x^n dx = x^(n+1)/(n+1) + C,"['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Fall,2022,450,2025-10-27 13:35:08.636969
mit_353,mit_opencourseware,mathematics,Probability Theory,undergraduate,What is the probability of getting 5 when rolling a fair die?,1/6 or approximately 0.167,"Each face has equal probability, so probability = 1/6.","['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Fall,2022,236,2023-12-30 13:35:08.636985
mit_354,mit_opencourseware,mathematics,Calculus,graduate,Evaluate the integral: ∫2x^1 dx,The integral is 1.25x^4 + C,Apply the power rule for integration: ∫x^n dx = x^(n+1)/(n+1) + C,"['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Spring,2022,96,2025-03-18 13:35:08.637001
mit_355,mit_opencourseware,mathematics,Probability Theory,graduate,What is the probability of getting 5 when rolling a fair die?,1/6 or approximately 0.167,"Each face has equal probability, so probability = 1/6.","['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Fall,2022,161,2025-06-22 13:35:08.637011
mit_356,mit_opencourseware,mathematics,Calculus,undergraduate,Evaluate the integral: ∫3x^2 dx,The integral is 1.3333333333333333x^4 + C,Apply the power rule for integration: ∫x^n dx = x^(n+1)/(n+1) + C,"['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Spring,2023,241,2023-12-01 13:35:08.637026
mit_357,mit_opencourseware,mathematics,Differential Equations,graduate,What is the probability of getting 4 when rolling a fair die?,1/6 or approximately 0.167,"Each face has equal probability, so probability = 1/6.","['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Spring,2020,235,2024-07-18 13:35:08.637036
mit_358,mit_opencourseware,computer-science,Introduction to Algorithms,graduate,Describe the Binary Search algorithm.,This algorithm searches in O(log n).,"The algorithm uses {random.choice(['greedy approach', 'divide and conquer', 'binary splitting'])} to achieve efficiency.","['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Fall,2020,179,2024-04-30 13:35:08.637050
mit_359,mit_opencourseware,physics,General Course,graduate,Explain the principle of Newton's laws.,This principle states that force = mass × acceleration.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Fall,2023,493,2025-03-19 13:35:08.637060
mit_360,mit_opencourseware,physics,General Course,graduate,Explain the principle of conservation of energy.,This principle states that voltage = current × resistance.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Spring,2019,471,2025-03-20 13:35:08.637069
mit_361,mit_opencourseware,computer-science,Machine Learning,undergraduate,Explain the difference between classification and regression.,The main difference is discrete vs continuous output.,Understanding this distinction is crucial for choosing the right approach.,"['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Fall,2021,493,2025-08-26 13:35:08.637084
mit_362,mit_opencourseware,physics,General Course,graduate,Explain the principle of Newton's laws.,This principle states that voltage = current × resistance.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Spring,2019,472,2025-06-05 13:35:08.637096
mit_363,mit_opencourseware,computer-science,Artificial Intelligence,undergraduate,What is overfitting in machine learning?,It's a technique for preventing poor generalization.,This concept is fundamental to building robust ML models.,"['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Spring,2019,440,2025-09-24 13:35:08.637105
mit_364,mit_opencourseware,electrical-engineering,General Course,graduate,Explain the principle of Newton's laws.,This principle states that energy cannot be created or destroyed.,This fundamental principle governs many phenomena in the field.,"['Basic electrical-engineering', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Spring,2020,371,2025-01-08 13:35:08.637114
mit_365,mit_opencourseware,computer-science,Introduction to Algorithms,undergraduate,Describe the Dijkstra algorithm.,This algorithm finds shortest paths.,"The algorithm uses {random.choice(['greedy approach', 'divide and conquer', 'binary splitting'])} to achieve efficiency.","['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Spring,2021,281,2024-07-15 13:35:08.637125
mit_366,mit_opencourseware,electrical-engineering,General Course,graduate,Explain the principle of conservation of energy.,This principle states that force = mass × acceleration.,This fundamental principle governs many phenomena in the field.,"['Basic electrical-engineering', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Spring,2020,93,2024-09-18 13:35:08.637134
mit_367,mit_opencourseware,computer-science,Database Systems,undergraduate,What is overfitting in machine learning?,It's a technique for preventing poor generalization.,This concept is fundamental to building robust ML models.,"['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Fall,2019,335,2024-01-24 13:35:08.637145
mit_368,mit_opencourseware,electrical-engineering,General Course,undergraduate,Explain the principle of Ohm's law.,This principle states that energy cannot be created or destroyed.,This fundamental principle governs many phenomena in the field.,"['Basic electrical-engineering', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Fall,2019,255,2024-02-23 13:35:08.637157
mit_369,mit_opencourseware,physics,General Course,graduate,Explain the principle of conservation of energy.,This principle states that energy cannot be created or destroyed.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Fall,2023,110,2025-11-02 13:35:08.637168
mit_370,mit_opencourseware,physics,General Course,graduate,Explain the principle of Newton's laws.,This principle states that voltage = current × resistance.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Fall,2020,147,2025-02-17 13:35:08.637176
mit_371,mit_opencourseware,computer-science,Database Systems,graduate,What is normalization in machine learning?,It's a technique for model evaluation.,This concept is fundamental to building robust ML models.,"['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Fall,2021,422,2023-12-24 13:35:08.637191
mit_372,mit_opencourseware,electrical-engineering,General Course,graduate,Explain the principle of conservation of energy.,This principle states that voltage = current × resistance.,This fundamental principle governs many phenomena in the field.,"['Basic electrical-engineering', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Fall,2021,184,2025-03-20 13:35:08.637201
mit_373,mit_opencourseware,physics,General Course,undergraduate,Explain the principle of Ohm's law.,This principle states that force = mass × acceleration.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Fall,2019,290,2025-07-03 13:35:08.637211
mit_374,mit_opencourseware,computer-science,Machine Learning,graduate,Explain the difference between classification and regression.,The main difference is discrete vs continuous output.,Understanding this distinction is crucial for choosing the right approach.,"['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Fall,2019,335,2025-09-17 13:35:08.637226
mit_375,mit_opencourseware,mathematics,Calculus,graduate,Evaluate the integral: ∫4x^2 dx,The integral is 1.25x^4 + C,Apply the power rule for integration: ∫x^n dx = x^(n+1)/(n+1) + C,"['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Fall,2021,308,2024-02-21 13:35:08.637241
mit_376,mit_opencourseware,physics,General Course,graduate,Explain the principle of Ohm's law.,This principle states that force = mass × acceleration.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Fall,2023,71,2024-04-01 13:35:08.637256
mit_377,mit_opencourseware,electrical-engineering,General Course,graduate,Explain the principle of conservation of energy.,This principle states that force = mass × acceleration.,This fundamental principle governs many phenomena in the field.,"['Basic electrical-engineering', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Spring,2022,117,2025-08-17 13:35:08.637267
mit_378,mit_opencourseware,computer-science,Machine Learning,graduate,Explain the difference between classification and regression.,The main difference is labeled vs unlabeled data.,Understanding this distinction is crucial for choosing the right approach.,"['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Fall,2020,305,2025-02-02 13:35:08.637277
mit_379,mit_opencourseware,computer-science,Artificial Intelligence,graduate,What is overfitting in machine learning?,It's a technique for preventing poor generalization.,This concept is fundamental to building robust ML models.,"['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Spring,2022,134,2024-12-28 13:35:08.637286
mit_380,mit_opencourseware,physics,General Course,undergraduate,Explain the principle of Newton's laws.,This principle states that force = mass × acceleration.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Fall,2020,126,2025-09-22 13:35:08.637295
mit_381,mit_opencourseware,electrical-engineering,General Course,undergraduate,Explain the principle of conservation of energy.,This principle states that voltage = current × resistance.,This fundamental principle governs many phenomena in the field.,"['Basic electrical-engineering', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Fall,2022,273,2025-07-21 13:35:08.637306
mit_382,mit_opencourseware,physics,General Course,undergraduate,Explain the principle of Ohm's law.,This principle states that voltage = current × resistance.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Spring,2022,107,2025-06-18 13:35:08.637315
mit_383,mit_opencourseware,mathematics,Linear Algebra,graduate,"Find the eigenvalues of the matrix [[2, 3], [2, 2]]",The eigenvalues are the solutions to det(A - λI) = 0.,Eigenvalues represent scaling factors for eigenvectors in linear transformations.,"['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Fall,2023,52,2024-05-27 13:35:08.637328
mit_384,mit_opencourseware,electrical-engineering,General Course,graduate,Explain the principle of conservation of energy.,This principle states that energy cannot be created or destroyed.,This fundamental principle governs many phenomena in the field.,"['Basic electrical-engineering', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Fall,2021,63,2025-01-29 13:35:08.637338
mit_385,mit_opencourseware,mathematics,Probability Theory,graduate,What is the probability of getting 5 when rolling a fair die?,1/6 or approximately 0.167,"Each face has equal probability, so probability = 1/6.","['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Smith,Spring,2020,64,2025-08-25 13:35:08.637347
mit_386,mit_opencourseware,physics,General Course,graduate,Explain the principle of Ohm's law.,This principle states that force = mass × acceleration.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Williams,Fall,2021,72,2024-01-15 13:35:08.637356
mit_387,mit_opencourseware,physics,General Course,graduate,Explain the principle of Newton's laws.,This principle states that force = mass × acceleration.,This fundamental principle governs many phenomena in the field.,"['Basic physics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Fall,2019,460,2024-01-27 13:35:08.637365
mit_388,mit_opencourseware,computer-science,Introduction to Algorithms,graduate,Describe the Binary Search algorithm.,This algorithm finds shortest paths.,"The algorithm uses {random.choice(['greedy approach', 'divide and conquer', 'binary splitting'])} to achieve efficiency.","['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Fall,2022,180,2025-05-18 13:35:08.637378
mit_389,mit_opencourseware,electrical-engineering,General Course,graduate,Explain the principle of conservation of energy.,This principle states that energy cannot be created or destroyed.,This fundamental principle governs many phenomena in the field.,"['Basic electrical-engineering', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Johnson,Fall,2022,449,2024-09-30 13:35:08.637387
mit_390,mit_opencourseware,computer-science,Introduction to Algorithms,undergraduate,Describe the QuickSort algorithm.,This algorithm sorts efficiently.,"The algorithm uses {random.choice(['greedy approach', 'divide and conquer', 'binary splitting'])} to achieve efficiency.","['Basic computer-science', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Spring,2023,117,2024-11-14 13:35:08.637401
mit_391,mit_opencourseware,mathematics,Calculus,graduate,Evaluate the integral: ∫4x^2 dx,The integral is 1.3333333333333333x^3 + C,Apply the power rule for integration: ∫x^n dx = x^(n+1)/(n+1) + C,"['Basic mathematics', 'Mathematics fundamentals']","['Master core concepts', 'Apply theoretical knowledge', 'Solve complex problems']",Prof. Brown,Fall,2022,465,2024-11-04 13:35:08.637419
